20161102_0824,45,-680,-255,-425,kng4+Rl/lsg2r3/ppppp3p/6p2/3P2s2/2P1Pp3/PP3PP1P/LS1S5/KNG4NL b PNBpgb 45,kng4+Rl/lsg2r3/ppppp3p/6p2/3P2s2/2P1Pp3/PP3PP1P/LS1S5/KNG4NL b PNBpgb 45,3g3f,**候補手  候補1 時間 00:00.8 深さ 15/22 ノード数 1004735 評価値 -255 読み筋 ▲３一龍(21) △４四飛(42) ▲４六歩(47) △同　飛(44) ▲５二角打 △４九飛成(46) ▲６四歩(65) △同　歩(63) ▲６三桂打 △６二金(71) ▲３四角成(52) △４六角打 ▲６九歩打 △３三歩打 ▲６一馬(34) △同　金(62) ▲同　龍(31) △６二金打
20161102_0824,49,-788,-437,-351,kng4+Rl/lsg6/ppppp1B1p/6p2/3P1r3/2P1Pps2/PP3P2P/LS1S5/KNG4NL b PN2pgb 49,kng4+Rl/lsg6/ppppp1B1p/6p2/3P1r3/2P1Pps2/PP3P2P/LS1S5/KNG4NL b PN2pgb 49,3c1a+,**候補手  候補1 時間 00:00.7 深さ 13/22 ノード数 1010126 評価値 -437 読み筋 ▲４六歩(47) △同　飛(45) ▲６四歩(65) △同　歩(63) ▲１一角成(33) △４九飛成(46) ▲７七馬(11) △３五角打 ▲６七馬(77) △５八金打 ▲同　馬(67) △同　龍(49) ▲６九歩打 △６六角打 ▲７五桂打 △４七銀成(36) ▲６一金打 △同　金(71) ▲同　龍(21) △７一金打
20161102_0824,51,-1325,-825,-500,kng4+R+B/lsg6/ppppp3p/6p2/3P1r3/2P1P1s2/PP3+p2P/LS1S5/KNG4NL b PLN3pgb 51,kng4+R+B/lsg6/ppppp3p/6p2/3P1r3/2P1P1s2/PP3+p2P/LS1S5/KNG4NL b PLN3pgb 51,5f5e,**候補手  候補1 時間 00:00.8 深さ 13/24 ノード数 1008869 評価値 -825 読み筋 ▲６四歩(65) △同　歩(63) ▲６二歩打 △４一歩打 ▲５五馬(11) △同　飛(45) ▲同　歩(56) △５八と(47) ▲６七銀(68) △６八金打 ▲５八銀(67) △７九金(68) ▲同　銀(88) △６六角打 ▲８八金打
20161102_0824,63,-2786,-1427,-1359,kn5+R+B/lsgg5/pppNp3p/3P2p2/4P4/2P3s2/PP6P/LS1G5/KN3+r1NL b 2PL4psgb 63,kn5+R+B/lsgg5/pppNp3p/3P2p2/4P4/2P3s2/PP6P/LS1G5/KN3+r1NL b 2PL4psgb 63,6c5a+,**候補手  候補1 時間 00:00.7 深さ 9/22 ノード数 1015757 評価値 -1427 読み筋 ▲５四歩(55) △４五角打 ▲７九香打 △６七歩打 ▲７八金(68) △５四角(45) ▲１二龍(21) △６八金打 ▲７七馬(11) △７八金(68) ▲同　香(79) △６八金打 ▲５二金打 △同　金(62) ▲同　龍(12) △６二金打
20161102_0824,75,-5201,-3396,-1805,kns5+B/l8/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/LS+s6/KN3+r1NL b 2PL3G4pngbr 75,kns5+B/l8/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/LS+s6/KN3+r1NL b 2PL3G4pngbr 75,G*8b,**候補手  候補1 時間 00:00.9 深さ 10/21 ノード数 1013168 評価値 -3396 読み筋 ▲７九金打 △７七桂打 ▲５九香打 △８九桂成(77) ▲同　金(79) △同　成銀(78) ▲同　玉(99) △４五角打 ▲６七歩打 △６八金打 ▲７九金打 △５九龍(49) ▲７八金打 △同　金(68) ▲同　玉(89) △６六歩打
20161102_0824,83,-3293,-2946,-347,kn6+B/ls7/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/LS+r6/KN5NL b 2PLG4pns3gbr 83,kn6+B/ls7/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/LS+r6/KN5NL b 2PLG4pns3gbr 83,G*7i,**候補手  候補1 時間 00:00.8 深さ 10/22 ノード数 1008675 評価値 -2946 読み筋 ▲７九金打 △６八金打 ▲７八金(79) △同　金(68) ▲４一飛打 △７一金打 ▲同　飛成(41) △８八金(78) ▲同　玉(99) △４八飛打 ▲６八歩打 △同　飛成(48) ▲７八金打 △同　龍(68) ▲同　玉(88) △７一銀(82)
20161102_0824,87,-3563,-2774,-789,kn6+B/ls7/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/L8/KNS3rNL b 2PLR4pns4gb 87,kn6+B/ls7/ppp+Pp3p/6p2/4P4/2P3s2/PP6P/L8/KNS3rNL b 2PLR4pns4gb 87,6c7b,**候補手  候補1 時間 00:00.7 深さ 10/22 ノード数 1003479 評価値 -2774 読み筋 ▲７二と(63) △７九飛成(39) ▲８二と(72) △同　玉(91) ▲６二飛打 △７二銀打 ▲８八銀打 △２九龍(79) ▲５四歩(55) △７一金打 ▲５三歩成(54) △７八金打 ▲７九香打 △８九金(78) ▲同　玉(99) △５六角打 ▲６七歩打 △６二金(71) ▲同　と(53) △６七角成(56) ▲７八金打 △同　馬(67) ▲同　玉(89)
20161102_0824,91,-3986,-3633,-353,1n6+B/lk7/ppp1p3p/6p2/4P4/2P3s2/PP6P/L8/KN+r4NL b 2PLSR5pn2s4gb 91,1n6+B/lk7/ppp1p3p/6p2/4P4/2P3s2/PP6P/L8/KN+r4NL b 2PLSR5pn2s4gb 91,R*4b,**候補手  候補1 時間 00:00.8 深さ 12/28 ノード数 1006337 評価値 -3633 読み筋 ▲３二飛打 △７二銀打 ▲８八銀打 △同　龍(79) ▲同　玉(99) △６六角打 ▲７七香打 △６七金打 ▲７二飛成(32) △同　玉(82) ▲６二飛打 △同　玉(72)
20161102_0824,93,-4924,-3476,-1448,1n6+B/lkg2R3/ppp1p3p/6p2/4P4/2P3s2/PP6P/L8/KN+r4NL b 2PLS5pn2s3gb 93,1n6+B/lkg2R3/ppp1p3p/6p2/4P4/2P3s2/PP6P/L8/KN+r4NL b 2PLS5pn2s3gb 93,L*8h,**候補手  候補1 時間 00:00.8 深さ 12/24 ノード数 1016292 評価値 -3476 読み筋 ▲８八銀打 △同　龍(79) ▲同　玉(99) △６六角打 ▲７七香打 △６七金打 ▲７二飛成(42) △同　玉(82) ▲４二飛打 △６二歩打 ▲９九玉(88) △７八金打 ▲６三金打 △同　玉(72) ▲６四歩打 △７四玉(63)
20161102_0850,16,-522,0,-522,lnsgkgsnl/1r7/p2ppp1pp/2B3p2/1p7/9/PP1PPPPPP/1S7/LN1GKGSNL w PBpr 16,lnsgkg1nl/7s1/pppppp1pp/9/7P1/2P3b2/PP1PPP2P/7R1/LNSGKGSNL b pbPR 16,3i4h,**候補手  評価値 0 読み筋 △６二金(61)
20161102_0850,18,-2374,-560,-1814,ln1gkgsnl/1r1s5/p2ppp1pp/2B3p2/1p2B4/9/PP1PPPPPP/1S7/LN1GKGSNL w Ppr 18,lnsgkg1nl/7s1/pppppp1pp/9/4b2P1/2P3b2/PP1PPP2P/5S1R1/LNSGKG1NL b pPR 18,6g6f,**候補手  候補1 時間 00:00.7 深さ 12/23 ノード数 1004747 評価値 560 読み筋 △６四飛打 ▲５六角(74) △４四歩(43) ▲３四角(56) △３二銀(31) ▲６一角成(34) △同　玉(51) ▲７四金打 △４五角打 ▲６四金(74) △同　歩(63) ▲同　角(55) △７三歩打 ▲７四歩打 △５二玉(61) ▲７三歩成(74) △同　銀(62) ▲同　角成(64) △同　桂(81) ▲７一飛打 △６五桂(73) ▲９一飛成(71) △６二飛(82)
20161102_0850,20,-2646,-2343,-303,ln1gkgsnl/1+B1s5/p2pp2pp/2B2pp2/1p7/9/PP1PPPPPP/1S7/LN1GKGSNL w PRpr 20,lnsgkg1nl/7s1/pppppp1pp/9/7P1/2PP2b2/PP2PP2P/5S1+b1/LNSGKG1NL b prPR 20,2e2d,**候補手  候補1 時間 00:01.0 深さ 12/23 ノード数 1007597 評価値 2343 読み筋 △７三銀(62) ▲同　馬(82) △同　桂(81) ▲８三角成(74) △５二金(61) ▲７一飛打 △４二玉(51) ▲７三馬(83) △８六歩(85) ▲同　歩(87) △４五角打 ▲５六桂打 △同　角(45) ▲同　歩(57) △５七桂打 ▲９一馬(73) △３二銀(31) ▲４六馬(91) △６九桂成(57) ▲同　玉(59)
20161102_2106,55,1246,1700,-454,ln1R1g1kl/6s2/4bgn2/p3ppppp/1p7/2P1PPPPP/PPB2GNS1/6GK1/LN6L b 2PSpsr 55,ln1R1g1kl/6s2/4bgn2/p3ppppp/1p7/2P1PPPPP/PPB2GNS1/6GK1/LN6L b 2PSpsr 55,6a8a+,**候補手  候補1 時間 00:01.0 深さ 10/22 ノード数 1005918 評価値 1700 読み筋 ▲５二銀打 △３一金(41) ▲８一飛成(61) △４九銀打 ▲２三桂打 △３八銀成(49) ▲同　銀(27) △６九飛打 ▲３一桂成(23) △同　角(53) ▲４三銀成(52) △同　銀(32) ▲２三金打 △３九銀打 ▲２七玉(28) △２八金打 ▲１七玉(27)
20161102_2106,57,1155,1766,-611,l+R3g1kl/6s2/4bgn2/p3ppppp/1p7/2P1PPPPP/PPB2GNS1/6GK1/LNr5L b 2PNSps 57,l+R3g1kl/6s2/4bgn2/p3ppppp/1p7/2P1PPPPP/PPB2GNS1/6GK1/LNr5L b 2PNSps 57,4f4e,**候補手  候補1 時間 00:01.0 深さ 11/20 ノード数 1029025 評価値 1766 読み筋 ▲５二銀打 △４二金(43) ▲４一銀成(52) △同　金(42) ▲４三金打 △４二銀打 ▲３二金(43) △同　玉(21) ▲２三銀打 △同　玉(32) ▲４一龍(81) △２二銀打
20161102_2106,63,964,1616,-652,l+R3g1kl/6s2/6n2/p3pgppp/1p7/2P1P1PPP/PP3GNS1/6GK1/L+r6L b 3PNSB2pnsb 63,l+R3g1kl/6s2/6n2/p3pgppp/1p7/2P1P1PPP/PP3GNS1/6GK1/L+r6L b 3PNSB2pnsb 63,S*5b,**候補手  候補1 時間 00:01.1 深さ 11/21 ノード数 1016408 評価値 1616 読み筋 ▲２三銀打 △５一桂打 ▲４二歩打 △２三銀(32) ▲４一歩成(42) △２九銀打 ▲３九金(38) △４六歩打 ▲４八金(47) △６六角打 ▲４九歩打 △４八角成(66) ▲同　歩(49) △１二玉(21) ▲２九金(39)
20161102_2106,65,-345,1291,-1636,l+R3g1kl/4S1s2/6n2/p3pgppp/1p7/2P1P1PPP/PP3GNS1/6GK1/L+r5sL b 3PNB2pnb 65,l+R3g1kl/4S1s2/6n2/p3pgppp/1p7/2P1P1PPP/PP3GNS1/6GK1/L+r5sL b 3PNB2pnb 65,4g4h,**候補手  候補1 時間 00:01.0 深さ 11/24 ノード数 1006799 評価値 1291 読み筋 ▲３九金(38) △４六歩打 ▲４一銀(52) △３九龍(89) ▲同　玉(28) △３八金打 ▲同　銀(27) △同　銀成(29) ▲同　玉(39) △４七歩成(46) ▲同　玉(38) △３五桂打 ▲同　歩(36) △４六銀打 ▲５八玉(47)
20161102_2120,20,-350,708,-1058,lnsg1g1nl/1k3r3/pppppsbpp/5pp2/7PS/2P5P/PPBPPPP2/5G1R1/LNSGK2NL w - 20,ln2kgsnl/1r1g5/2ppppbpp/p5p2/sp7/2PP5/PPBSPPPPP/3R3K1/LN1G1GSNL b - 20,9g9f,**候補手  候補1 時間 00:00.6 深さ 13/23 ノード数 1009214 評価値 -708 読み筋 △２二飛(42) ▲５八金(48) △９二香(91) ▲６八玉(59) △９一玉(82) ▲７八玉(68) △８二銀(71) ▲９六歩(97) △７一金(61) ▲８八銀(79) △１四歩(13) ▲２六銀(15) △５二金(41) ▲９五歩(96) △７四歩(73) ▲３六歩(37) △６四歩(63) ▲３五歩(36)
20161102_2120,22,-1293,-322,-971,lnsg1g1nl/1k3r3/pppppsbp1/5ppPp/8S/2P5P/PPBPPPP2/5G1R1/LNSGK2NL w - 22,ln2kgsnl/1r1g5/2ppppbpp/p5p2/s8/PpPP5/1PBSPPPPP/3R3K1/LN1G1GSNL b - 22,6h8h,**候補手  候補1 時間 00:00.8 深さ 13/26 ノード数 1018080 評価値 322 読み筋 △７二銀(71) ▲１四銀(15) △２四歩(23) ▲２三銀成(14) △３二金(41) ▲２四成銀(23) △２三歩打 ▲同　成銀(24) △同　金(32) ▲同　飛成(28) △２二飛(42) ▲同　龍(23) △同　角(33) ▲２六飛打
20161102_2120,26,-1980,-1412,-568,lnsg1g1nl/1k5+P1/pppppsb2/5pp2/8p/2P5P/PPBPPPP2/5G1R1/LNSGK2NL w PRs 26,ln2kgsnl/1r1g5/2ppppbpp/p5p2/P8/2PP5/2BSPPPPP/1+p5K1/LN1G1GSNL b prS 26,6f6e,**候補手  候補1 時間 00:00.8 深さ 10/24 ノード数 1010026 評価値 1412 読み筋 △３九銀打 ▲２五飛(28) △４八銀成(39) ▲同　玉(59) △４五歩(44) ▲１一と(22) △７七角成(33) ▲同　桂(89) △３三桂(21) ▲２二飛成(25) △３二金(41) ▲２一龍(22) △３一金打 ▲２八龍(21) △１六歩(15) ▲５九玉(48) △４六歩(45) ▲同　歩(47) △４七角打 ▲２一と(11)
20161102_2120,30,-2853,-1977,-876,lnsg1g1n+P/1k7/ppppps3/6p2/5p2p/2P5P/PPNPPPP2/5G1R1/L1SGK2NL w PLBRsb 30,ln2kgs1l/1r1g5/2ppppnpp/p5p2/P2P5/2P6/3SPPPPP/7K1/+pN1G1GSNL b plbrSB 30,6g6f,**候補手  候補1 時間 00:00.8 深さ 11/25 ノード数 1007184 評価値 1977 読み筋 △３三桂(21) ▲２二飛成(28) △７二銀(71) ▲１五歩(16) △４四角打 ▲６八銀(79) △８八銀打 ▲６六角打 △同　角(44) ▲同　歩(67) △９九銀(88) ▲８九香打 △８八香打 ▲７九金(69) △８九香成(88) ▲同　金(79) △３二金(41) ▲２一龍(22) △４六歩(45) ▲同　歩(47)
20161102_2120,32,-3053,-2680,-373,lnsg1g1n+P/1k5+R1/ppppp4/5sp2/5p2p/2P5P/PPNPPPP2/5G3/L1SGK2NL w PLBRsb 32,ln2kgs1l/3g5/2ppppnpp/p5p2/P2P5/2PS5/4PPPPP/1+r5K1/+pN1G1GSNL b plbrSB 32,6i5h,**候補手  候補1 時間 00:00.9 深さ 11/18 ノード数 1015251 評価値 2680 読み筋 △７二銀(71) ▲４三角打 △５二銀打 ▲２一角成(43) △４六歩(45) ▲同　歩(47) △３五銀(44) ▲６五馬(21) △４六銀(35) ▲４九歩打 △５四角打
20161102_2120,38,-3148,-2443,-705,ln1g2+P2/1ks1g2+R1/ppppp4/5sp2/8p/2P2P2P/PPNPP1P2/5G3/L1SGK2NL w 2PLNBRsb 38,ln2kgs1l/3g5/2p1ppnpp/p2p2p2/P8/2PS5/4PPPPP/1+r2G1SK1/2+p2G1NL b 2plnbrSB 38,1g1f,**候補手  候補1 時間 00:00.9 深さ 11/23 ノード数 1018835 評価値 2443 読み筋 △５五角打 ▲６八玉(59) △３五銀(44) ▲２一龍(22) △４六銀(35) ▲４七歩打 △７七角成(55) ▲同　玉(68) △６五桂打 ▲６八玉(77) △５七銀成(46) ▲同　金(48) △７七銀打 ▲５八玉(68) △５七桂(65) ▲同　玉(58)
20161102_2120,42,-2622,-1861,-761,ln1g5/1ks1g1+P+R1/1pppp4/p5p2/6s1p/2P2P2P/PPNPPGP2/9/L1SGK2NL w 2PLNBRsb 42,ln2kgs1l/9/2pgppnpp/p2p2p2/P1S6/2P5P/4PPPP1/1+r+p1G1SK1/5G1NL b 2plnbrSB 42,s*5e,**候補手  候補1 時間 00:00.9 深さ 11/23 ノード数 1009051 評価値 1861 読み筋 △５五角打 ▲３三角打 △４四銀打 ▲６六香打 △３三銀(44) ▲同　と(32) △４六銀(35) ▲５六金(47) △６六角(55) ▲同　歩(67) △４七銀(46) ▲６七銀打 △３八角打 ▲４一飛打
20161102_2120,44,-3904,-2525,-1379,ln1g5/1ks1g+P1+R1/1pppp4/p5p2/4s1s1p/2P2P2P/PPNPPGP2/9/L1SGK2NL w 2PLNBRb 44,ln2kgs1l/9/2pgppnpp/p2p2p2/P1S1S4/2P5P/4PPPP1/1+r1+pG1SK1/5G1NL b 2plnbrB 44,5e6d,**候補手  候補1 時間 00:00.9 深さ 11/23 ノード数 1005216 評価値 2525 読み筋 △６二金(52) ▲４八金(47) △４六銀(55) ▲６八玉(59) △４七歩打 ▲５八金(48) △３八角打 ▲４一飛打 △４九角成(38) ▲５九金(69) △同　馬(49) ▲同　金(58) △４八金打 ▲６九金(59)
20161102_2120,48,-1827,-1513,-314,ln1g5/1ks1g+P+R2/1pppp4/p5p2/4b1s1p/2P2s2P/PPNPP1P2/5G3/L1SGK2NL w 2PLNBRp 48,ln2kgs1l/3g5/2p1ppnpp/p2S2p2/P1S1B4/2P5P/4PPPP1/2+r+pG1SK1/5G1NL b 2plnbrP 48,5e3c+,**候補手  候補1 時間 00:01.0 深さ 11/22 ノード数 1022041 評価値 1513 読み筋 △７七角成(55) ▲６八金(69) △４七歩打 ▲５八金(48) △６八馬(77) ▲同　玉(59) △６五桂打 ▲６六角打 △５七桂成(65) ▲同　金(58) △同　銀成(46) ▲同　玉(68)
20161102_2120,50,-2776,-1927,-849,ln1g5/1ks1g+P+R2/1pppp4/p5p2/6s1p/2P2s2P/PP+bPP1P2/3S1G3/L2GK2NL w 2PLNBRpn 50,ln2kg2l/3g1s3/2p1pp+Bpp/p2S2p2/P1S6/2P5P/4PPPP1/2+r+pG1SK1/5G1NL b 2plnbrPN 50,3c1a,**候補手  候補1 時間 00:00.9 深さ 11/24 ノード数 1013695 評価値 1927 読み筋 △４七歩打 ▲５八金(48) △７六馬(77) ▲４一龍(32) △６二金(52) ▲５一と(42) △同　金(61) ▲同　龍(41) △６一金(62) ▲４二龍(51) △８七馬(76) ▲４一飛打 △９三玉(82) ▲８五桂打 △８四玉(93) ▲４九歩打 △８五玉(84) ▲９六角打 △同　馬(87) ▲８九香打
20161103_2241,27,218,561,-343,ln1gk2nl/4r1g2/pppp1sbpp/3s2p2/4pp1P1/2PPP4/PPBGSPP1P/1K5R1/LNSG3NL b - 27,ln1gk2nl/4r1g2/pppp1sbpp/3s2p2/4pp1P1/2PPP4/PPBGSPP1P/1K5R1/LNSG3NL b - 27,2h5h,**候補手  候補1 時間 00:00.8 深さ 13/24 ノード数 1005448 評価値 561 読み筋 ▲同　歩(56) △７四歩(73) ▲９八香(99) △５五銀(64) ▲５六歩打 △４四銀(55) ▲９九玉(88) △４一玉(51) ▲８八銀(79) △４二角(33) ▲７九金(69) △７三桂(81) ▲１六歩(17)
20161103_2241,31,4,381,-377,ln1gk2nl/4r1g2/pppp2bpp/3s1sp2/5p1P1/2PPS4/PPBG1PP1P/1K2R4/LNSG3NL b Pp 31,ln1gk2nl/4r1g2/pppp2bpp/3s1sp2/5p1P1/2PPS4/PPBG1PP1P/1K2R4/LNSG3NL b Pp 31,9i9h,**候補手  候補1 時間 00:01.1 深さ 13/29 ノード数 1004975 評価値 381 読み筋 ▲６五歩(66) △５五銀(64) ▲同　銀(56) △同　銀(44) ▲６四歩(65) △同　歩(63) ▲６三銀打 △５三飛(52) ▲５四歩打 △６三飛(53) ▲５五角(77) △４四銀打 ▲７七角(55) △５五銀打 ▲７八銀(79) △７四歩(73) ▲５三歩成(54) △同　飛(63)
20161103_2241,37,-2170,60,-2230,ln1gk2nl/4r1g2/pppp2bpp/5sp2/3Ppp1P1/2P1s4/PPBG1PP1P/LK2R4/1NSG3NL b PS 37,ln1gk2nl/4r1g2/pppp2bpp/5sp2/3Ppp1P1/2P1s4/PPBG1PP1P/LK2R4/1NSG3NL b PS 37,P*5g,**候補手  候補1 時間 00:00.9 深さ 14/29 ノード数 1019861 評価値 60 読み筋 ▲同　金(67) △同　歩(55) ▲６四歩(65) △７二金(61) ▲５四歩打 △６四歩(63) ▲５三銀打 △同　銀(44) ▲同　歩成(54) △７七角成(33) ▲同　桂(89) △５三飛(52) ▲４四角打 △５四飛(53) ▲５三銀打 △４三銀打 ▲６二銀打 △４一玉(51) ▲１一角成(44) △５七歩成(56) ▲２一馬(11) △６二金(72)
20161103_2241,43,-2383,-2014,-369,ln1gk2nl/4r1g2/pppp2bpp/5sp2/3Ppp1P1/2P6/PPN1PPP1P/LK5R1/2SG2bNL b 2Sg 43,ln1gk2nl/4r1g2/pppp2bpp/5sp2/3Ppp1P1/2P6/PPN1PPP1P/LK5R1/2SG2bNL b 2Sg 43,2h5h,**候補手  候補1 時間 00:01.0 深さ 12/24 ノード数 1002073 評価値 -2014 読み筋 ▲６四歩(65) △２八角成(39) ▲６三歩成(64) △９二飛(52) ▲５四銀打 △１九馬(28) ▲６二歩打 △２八飛打 ▲９九玉(88) △６二金(61) ▲同　と(63) △同　飛(92) ▲６三銀打 △９二飛(62) ▲４三金打 △４一玉(51)
20161103_2245,106,-5241,-3473,-1768,l2g5/1ks4+R1/1pnpp2P1/2p3+R2/p4P3/2P+sPN1b1/PP1s2P2/1K7/LNGG3N1 w 5P2LSGBp 106,1n3ggnl/7k1/2p2S1pp/1B1np+Sp2/3p4P/2+r3P2/1p2PPNP1/1+r4SK1/5G2L b 5p2lsgbP 106,3g2e,**候補手  候補1 時間 00:00.9 深さ 10/17 ノード数 1001922 評価値 3473 読み筋 △５四歩(53) ▲同　桂(46) △５三角(26) ▲６二歩打 △７一金(61) ▲５二金打 △６四角(53) ▲６一歩成(62) △同　銀(72) ▲同　金(52)
20161103_2245,46,572,1151,-579,l2g3n1/1ks4r1/1pngps1p1/2pp1pp2/p6Pb/2PPP3L/PPSG1PP2/1KGB3R1/LN5N1 w Ppls 46,1n5nl/1r3bgk1/2pp1gspp/l3ppp2/Bp6P/2PP1PP2/1P1SPGNP1/1R4SK1/1N3G2L b pPLS 46,9e7g,**候補手  候補1 時間 00:00.7 深さ 14/25 ノード数 1012207 評価値 -1151 読み筋 △２六香打 ▲４八飛(28) △５一角(15) ▲１三香成(16) △５二飛(22) ▲２三成香(13) △２七香成(26) ▲７五歩(76) △同　歩(74) ▲４六歩(47) △５四銀(43) ▲４五歩(46) △同　銀(54) ▲７四歩打 △同　金(63) ▲２四角(68) △８五桂(73) ▲８六銀(77) △２四角(51) ▲同　成香(23)
20161103_2245,52,-538,1030,-1568,l2g3r1/1ks6/1pngpsbp+B/2pp2p2/p4p1P1/2PPP4/PPSG1PP2/1KG4R1/LN5N1 w PNp2ls 52,1n5nl/1r4gk1/2pp1gspp/4ppp2/1p1P4P/2P2PP2/+bPBSPGNP1/6SK1/1R3G2L b pnP2LS 52,l*9h,**候補手  候補1 時間 00:00.9 深さ 12/22 ノード数 1017013 評価値 -1030 読み筋 △５四銀(43) ▲１二馬(13) △３一飛(21) ▲２三馬(12) △４六歩(45) ▲同　歩(47) △８四香打 ▲５五桂打 △同　銀(54) ▲同　歩(56) △６五歩(64) ▲３三馬(23) △同　飛(31) ▲６五歩(66) △同　桂(73)
20161103_2245,60,-915,-261,-654,l2g5/1ks4b1/1pngps3/2pp2pR1/p4p3/2PPP4/PPSG1PP2/1KG6/LN5N1 w 2PLNR2plsb 60,1n5nl/6gk1/2pp1gspp/4ppp2/3P4P/1rP2PP2/3SPGNP1/1B4SK1/5G2L b 2plnr2PLSB 60,s*9g,**候補手  候補1 時間 00:00.9 深さ 12/20 ノード数 1007607 評価値 261 読み筋 △４四角(22) ▲５五桂打 △同　角(44) ▲同　歩(56) △４九角打 ▲３一飛打 △６九銀打 ▲２二飛成(24) △７八銀成(69) ▲同　玉(88) △３二金打
20161103_2245,62,-1557,-826,-731,l2g5/1ks4b1/1pngps1+Rs/2pp2p2/p4p3/2PPP4/PPSG1PP2/1KG6/LN5N1 w 2PLNR2plb 62,1n5nl/6gk1/2pp1gspp/4ppp2/3P4P/2P2PP2/S+r1SPGNP1/1B4SK1/5G2L b 2plnr2PLB 62,6g6f,**候補手  候補1 時間 00:00.9 深さ 12/20 ノード数 1001912 評価値 826 読み筋 △５二銀(43) ▲５五桂打 △６五歩(64) ▲６三桂成(55) △同　銀(52) ▲６五歩(66) △同　桂(73) ▲６六香打 △７七桂成(65) ▲同　桂(89) △６六角(22) ▲同　金(67) △６四香打
20161103_2245,66,-1747,-1250,-497,l2g5/1ks3+Rb1/1pngp3s/2pp1sp2/p8/2PPPP3/PPSG2P2/1KG6/LN5N1 w 3PLNR2plb 66,1n5nl/6gk1/2p2gspp/3pppp2/8P/2PS1PP2/S3PGNP1/1B+r3SK1/5G2L b 3plnr2PLB 66,6f7e,**候補手  候補1 時間 00:00.9 深さ 12/21 ノード数 1008120 評価値 1250 読み筋 △５四角打 ▲２三龍(32) △６五歩(64) ▲同　歩(66) △同　桂(73) ▲６六銀(77) △６四歩打 ▲４一飛打 △８四香打 ▲４五歩(46) △同　銀(44) ▲５五桂打
20161103_2245,70,-2154,-1842,-312,l2g5/1ks3+R2/1pngp2Ps/2pp1bp2/p4Ps2/2PPP4/PPSG2P2/1KG6/LN5N1 w 2PLNR2plb 70,1n5nl/6gk1/2p2gspp/4ppp2/2Sp4P/2PB1PP2/Sp2PGNP1/2+r3SK1/5G2L b 2plnr2PLB 70,6f4d,**候補手  候補1 時間 00:01.0 深さ 11/20 ノード数 1005421 評価値 1842 読み筋 △５四角打 ▲４二龍(32) △８五桂(73) ▲４四歩(45) △７七桂(85) ▲同　金(67) △７五歩(74) ▲５五桂打 △７六歩(75) ▲同　金(77) △６九銀打 ▲６三桂成(55) △７八銀成(69) ▲同　玉(88) △７六角(54)
20161103_2245,72,-2694,-2153,-541,l2g5/1ks3+R2/1pngp2Ps/2pp2p2/p4Ps2/2PSP4/PP1G2P2/1KG6/LN5N1 w 2PLNBR3plb 72,1n5nl/6gk1/2p2g1pp/4psp2/2Sp4P/2P2PP2/Sp2PGNP1/2+r3SK1/5G2L b 2plnbr3PLB 72,7e6d,**候補手  候補1 時間 00:01.0 深さ 10/20 ノード数 1020319 評価値 2153 読み筋 △６九角打 ▲４三角打 △７八角成(69) ▲同　玉(88) △４二歩打 ▲同　龍(32) △７一金(61) ▲５五桂打 △６五歩(64) ▲７七銀(66) △６六歩(65) ▲同　銀(77)
20161103_2245,74,-3690,-2232,-1458,l2g5/1ks3+R2/1pngpB1Ps/2pp2p2/p4P3/2PSPs3/PP1G2P2/1KG6/LN5N1 w 2PLNR3plb 74,1n5nl/6gk1/2p2g1pp/3Spsp2/3p4P/2P2PP2/Sp1bPGNP1/2+r3SK1/5G2L b 2plnr3PLB 74,4g4h,**候補手  候補1 時間 00:00.9 深さ 10/22 ノード数 1000337 評価値 2232 読み筋 △５一金(61) ▲９四香打 △同　香(91) ▲９二飛打 △同　玉(82) ▲７二龍(32) △８二香打 ▲８四桂打 △同　歩(83) ▲８三銀打
20161103_2245,78,-2648,-1963,-685,l2g5/1ks3+R2/1pnGp2Ps/2pp2p2/p4P3/2PSPs3/PP1G2P2/1KG6/LN5N1 w 2PLNR3pl2b 78,1n5nl/6gk1/2p2g1pp/3Spsp2/3p4P/2P2PP2/Sp2PgNP1/2+r3SK1/5G2L b 2plnr3PL2B 78,l*4h,**候補手  候補1 時間 00:01.0 深さ 10/21 ノード数 1011705 評価値 1963 読み筋 △５四角打 ▲７二金(63) △同　金(61) ▲４一龍(32) △７一金打 ▲６一銀打 △６三角(54) ▲７二銀成(61) △同　玉(82) ▲７一龍(41) △同　玉(72)
